,rating,submission_time,review_text,product_name,brand_name,rule_patterns_sentiment,dominant_topic
3689,1,2023-03-07,The product is not worth 15 dollars for it to be so small,Precleanse Cleansing Oil,Dermalogica,Negative,2.0
3690,4,2023-03-02,"I got this is the sample with the special cleaner. I really enjoyed this. The texture is really nice, it smells amazing and melts all the makeup and sunscreen off of my face. I have very dry and sensitive skin and this did not irritate my skin at all. A little goes a long way. I look forward to washing my face at night but don’t know that I would ever spend that much on a cleanser.",Precleanse Cleansing Oil,Dermalogica,Positive,
3691,5,2023-03-01,"I’ve been using this for over ten years and it has yet to disappoint. You don’t need a lot of product so it lasts awhile, makeup comes off like a breeze, and the smell isn’t overpowering. I would recommend this.",Precleanse Cleansing Oil,Dermalogica,Neutral,1.0
3692,4,2023-03-17,I’ve never used an oil before to cleanse my face and when I tell you after using this for about a month and a half my skin has never been smoother. I do make sure to use it for at least 60 seconds. It gets everything off!,Mini Precleanse Cleansing Oil,Dermalogica,Negative,3.0
3693,5,2023-03-10,"Absolutely a holy grail!! Love love love this product so much! Been using it for 2.5 years now! It just melts my makeup right off without any effort, the scent is very calming! Even without makeup I will always double cleanse and start my skincare routine with the precleanse oil!!",Mini Precleanse Cleansing Oil,Dermalogica,Positive,
3694,5,2023-03-10,"This is hands down the best cleansing oil I’ve. I always steered away from oil cleansers or balms for removing makeup because they’d always break me out. However, this little gem is amazing! It is easy to wash off, gentle enough on your eyes (does not burn), and a little goes a long way. I’ve always had textured skin, but since using this, a cleanser and dermologica daily microfoliator, my skin is so smooth and texture free!",Mini Precleanse Cleansing Oil,Dermalogica,Positive,
3695,1,2023-03-07,The product is not worth 15 dollars for it to be so small,Mini Precleanse Cleansing Oil,Dermalogica,Negative,2.0
3696,4,2023-03-02,"I got this is the sample with the special cleaner. I really enjoyed this. The texture is really nice, it smells amazing and melts all the makeup and sunscreen off of my face. I have very dry and sensitive skin and this did not irritate my skin at all. A little goes a long way. I look forward to washing my face at night but don’t know that I would ever spend that much on a cleanser.",Mini Precleanse Cleansing Oil,Dermalogica,Positive,
3697,5,2023-03-01,"I’ve been using this for over ten years and it has yet to disappoint. You don’t need a lot of product so it lasts awhile, makeup comes off like a breeze, and the smell isn’t overpowering. I would recommend this.",Mini Precleanse Cleansing Oil,Dermalogica,Neutral,1.0
3698,1,2023-03-19,This felt cheap and waxy. If you are looking for a good lip mask check out Lanegie.,The Kissu Lip Mask,Tatcha,Positive,
3699,1,2023-03-19,"After using this product for several months, I do not see any improvement with my lips. I do not like the texture and it is not long lasting AT ALL. I only use it for night treatments and it does not last longer than 20 minutes. I would not recommend for the price.",The Kissu Lip Mask,Tatcha,Positive,
3700,3,2023-03-19,Good hydrating formulation but a bit too tacky and sticky to my liking.,The Kissu Lip Mask,Tatcha,Positive,
3701,5,2023-03-19,"Delighted as soon as I opened it. The glass like appearance of this is eye candy. Love the small spatula for cleanliness. The texture of this stuff has my lips feeling like a baby’s lips it is sooooo smooth and silky. What a treat for my lips. And. It last for hours. Yes Tatcha…Love, love, love!",The Kissu Lip Mask,Tatcha,Positive,
3702,2,2023-03-19,No. Just no. Really tried to like it. Not worth the money.,The Kissu Lip Mask,Tatcha,Negative,1.0
3703,3,2023-03-17,"it’s nice but it is not worth the price, doesn’t last longer than 10 minutes on my lips",The Kissu Lip Mask,Tatcha,Positive,
3704,5,2023-03-13,One of the most luxurious feel lip mask. Works great as lip primer. Jelly like smooth texture make lips soft,The Kissu Lip Mask,Tatcha,Positive,
3705,5,2023-03-12,This is incredible & soothes my lips so well. The spoon is used to massage the gel in and it really enhances the healing . Highly recommended!,The Kissu Lip Mask,Tatcha,Positive,
3706,4,2023-03-09,"It’s really nice and the formula is a really fun texture. But it’s not quite as hydrating as the Laneige sleep lip mask. I would say if you really like a more jelly formula rather than a balm formula (like the laneige), then this is the way forward.",The Kissu Lip Mask,Tatcha,Positive,
3707,5,2023-03-09,"This product has helped my lips heal from damage brought on by obsessive lip picking. I saw a difference within days of consistent use and after less than two weeks my self confidence is restored and visible damage on my lips has been greatly minimized. At close look you can see where my lip is damaged but probably no one inspects my face as close as I LOL  this product works amazing on my lips and keeping them hydrated before I take matters into my own hands lol I will definitely be repurchasing over and over again. Tatcha, please don’t change or discontinue this!",The Kissu Lip Mask,Tatcha,Positive,
3708,1,2023-03-07,"Irritated lips. Made my lips super dry as well. Gave the product a break, used it last night my lips with irritated within an hour.",The Kissu Lip Mask,Tatcha,Positive,
3709,1,2023-03-05,It goes on nicely but for me it doesn’t hydrate my lips at all. I put it on nightly and the next day my lips are still dry and dehydrated and chapped despite making sure I drink plenty of water and exfoliate.,The Kissu Lip Mask,Tatcha,Positive,
3710,5,2023-03-04,This mask goes on so smooth. It feels like luxury on your lips. Best treatment especially for the winter months.,The Kissu Lip Mask,Tatcha,Positive,
3711,5,2023-03-03,"I’ve had this stuff for 10 months now, but I’ve decided to finally review. This stuff works amazing, especially if you use to consistently at night. I have dry skin/lips and my lips are softer than ever!",The Kissu Lip Mask,Tatcha,Positive,
3712,5,2023-03-01,"This is the first review I’ve written on Sephora before but I just had to! I’ve had this product only for a few days, and my boyfriend had said to me that my lips feel super soft!",The Kissu Lip Mask,Tatcha,Positive,
3713,5,2023-03-03,Obsessed with this! Literally does amazing things for my skin. I feel so fresh and glowing after. Definitely helps with pimples. People keep complaining about the smell but I honestly don’t smell much.,Therapeutic Sulfur Acne Treatment Mask,Peter Thomas Roth,Positive,
3714,4,2023-03-21,"I usually don’t like face oils, as it makes my face an oily mess, but this one is different. I really liked the watery texture, it makes the skin softer, hydrated but not oily.",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3715,4,2023-03-20,Doesn’t make my skin react. It’s a bit strong perfume scent. It doesn’t feel greasy at all either and layers well with no pilling.  Very luxe packaging which it should be for price point. Feels nourishing long after putting it on.,Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3716,4,2023-03-20,"This bottle is beautiful! And like it says it is watery but it’s not greasy for an oil. The scent is not harsh on skin which is great. One thing I love is that you can apply other products over top without piling. It’s too early for results but I do find my skin feels more hydrated once it’s applied, thats why i put 4 stars. But I’ll definitely incorporate this in my daily routine.",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3717,4,2023-03-20,"What a beautiful oil! My skin drinks it up and is left so hydrated and comfortable. It’s very gentle and it smells absolutely amazing!  Overall, besides it being a very luxurious oil that looks absolutely stunning on your vanity, it works well and leaves skin hydrated with a slight dewiness.",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3718,4,2023-03-19,I really like this. Makes my skin texture better and plumps and hydrated. Only thing is i don’t know if I can justify the price as this is only one part of my lineup / routine,Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3719,3,2023-03-19,"I received this product for an honest review as part of an influencer campaign. The product line is beautiful, clean, dedicated to social commitment and backed by fantastic research. The bottle is luxurious and compliments any dresser.  The scent and feel of the product is pleasant. The microbeads are a luminous gold that leave a lovely sheen. However, they settle to the bottom of the bottle quite quickly so you have to shake the bottle just before use. I used it morning and evening for roughly four days, following the application technique used by the Guerlain Spa facialists. The product absorbed very quickly. I have sensitive combination skin and the product left my skin feeling more dry than I’d like and I don’t feel it added any benefit. My skin seemed a bit irritated with use so I resorted to wearing makeup on the days I used it, as I felt it didn’t leave my skin feeling or looking its best. I hope it works better for others.",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3720,5,2023-03-18,"I have received this product from Insfluenster in exchange of my honest review, but this product has been part of my routine for about a year now. From the first days I included it in my routine, I noticed that my skin was without blemishes, and more radiant and firm. I love the scent and how luxurious it feels when applying to the skin. I highly recommend this product",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3721,5,2023-03-18,"Honestly super impressed, the watery part of the title means a lot, it’s not sticky and it rubbed into my skin so easily. The bottle is adorable and is a great size for my makeup bag! Youthful oil is what I needed heading into my 30s and I love how AMAZING this stuff smells! Definitely super satisfied by this product! I was looking for something for my skin and I am honestly very impressed by this.",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3722,3,2023-03-16,It is a lovely serum but it’s not worth the price. For the cost I’d expect to see amazing results but there was nothing drastic to note. There are plenty of products available that do the same thing at a more reasonableprice point.,Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3723,1,2023-03-16,it broke me out.  I used it twice morning snd then night- next day I woke up with clustered acne,Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Neutral,2.0
3724,5,2023-03-15,Definitely have to stop using the product because sky rocketing price.,Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Neutral,2.0
3725,5,2023-03-15,"After the last few weeks, I have been loving the results. I’m in my early 30s and I needed something that would bring Back My youth:) this stuff is liquid gold. It made my skin so glowy, hydrated and plump just in a few short weeks. I couldn’t ask for a better product for me. I have very dry/combo skin",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3726,4,2023-03-15,"I received this product for free from Influenster and Guerlain in exchange for my honest review. My first impression of the product is it smells too strong, fortunately the scent dissapates after about 15 minutes. I expected that it would be more of an oily feeling on my skin but it abosrbs well and doesn’t leave me feeling sticky. My skin looks glowy, plump and really well hydrated. I do have dry, mature skin and would recommend this! I can see purchasing this again in the future.",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3727,4,2023-03-15,"I was lucky enough to receive this product complimentary for my review through Influenster. I am really enjoying it so far! It is heavily scented so if that bothers you, you likely wouldn’t like it. I find the oil absorbs quickly into my skin and leaves it feeling plumped and hydrated. It has been something my boyfriend has also really enjoyed using and I really notice an improvement in the overall hydration of his skin!",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3728,5,2023-03-15,Oh my goodness- this watery oil is simply amazing and feels so good on my skin. It has a fresh clean light scent that doesn’t seem to linger. So far I love this product and can’t wait to see the long term results.,Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3729,4,2023-03-14,"I received this sample to review, Guerlain brand has a place for the beauty products that has an excellent results. I tried to use this 5 consecutive days am/pm application all I can say is it leaves a sticky feelings all day, I covered it up with press powder but it doesn’t do the trick of having a smooth finish. otherwise they are gentle on skin didn’t give any blemishes didn’t leave my skin irritated.",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3730,4,2023-03-14,"I received this as part of the Influenster program and I love it. The name doesn’t lie, it is a very light, almost water like, serum. I like how it doesn’t feel oily or heavy on my skin like some serums can and that it is lightly scented. I have sensitive skin and this didn’t cause any irritation or breakouts. The only drawback is the price. I’ll definitely be using my free product sparingly.",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3731,5,2023-03-14,"I received this for free from Influenster and Guerlain in exchange for an incentivized but honest review. This is luxury in a bottle. It even smells of luxury, with a sweet nature scent that is very light, but doesn’t linger. So no worries with anything overwhelming here... Oh, but the texture of this is chefskiss perfect! It really looks and feels like water in the dropper, and in your hand. But once you start massaging it into your face, you can immediately feel the transformation into what a thick heavy moisturizer would leave behind. Your skin feels amazing for at least the next 24 hours!! I felt like a princess and kept touching my face because I could feel the difference right away. My 66 year old mom also tried this and was blown away with the immediate results. 6 stars if I could. Amazing!",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3732,4,2023-03-14,"The Youth Watery Serum is a beautiful product! I love the smell, and it really absorbs nicely, not at all oily and really does feel like water - as previously said, light and clean.",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3733,5,2023-03-14,I cannot get over how good and floral this smells! I will say though if you’re not big on scents to avoid this. Otherwise it is so so good! It goes on so smooth on the skin and layers perfectly with my current skin scare routine. I put it on before my moisturizer and it melts into my skin but I love that it does make me oily. I love love this! I don’t think it’s strong enough for super dry skin but for normal skin it is an absolute must to add to your collection!,Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3734,4,2023-03-14,"The product is very high quality and smells amazing. The amazing smell is however very strong, so if you apply this product before bed and are sensitive to strong smells you might have some trouble falling asleep. Otherwise, it hydrates beautifully and it’s a pleasure to use.",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3735,5,2023-03-13,"My skin is really sensitive (combination skin) and I found that this did not give me any breakouts. The oil is very smooth and it has a wonderful smell. The only downside I would say is the price tag, it is definitely a luxury product! But it does work and it left my skin feeling hydrated and softer looking",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3736,5,2023-03-13,"I was gifted this product  and after using it for the past week I am in love with it! The watery youth oil combination is so rich and hydrating. Its perfect for just before bed. I have combination skin & even the oily sections love this product. Its made a huge difference in my skin tone & helped to even out the hydration levels on my face. Will definitely buy this product & would 100% recommend for intense hydration that feels incredibly light weight! Note - its a scented product, incredible smell, not for those who cannot handle scent in their skincare.",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3737,5,2023-03-13,I actually enjoyed this more than I anticipated to. I have combo skin and use oils time to time and this watery oil was a great consistency and was not heavy either to use.It made my skin soft and supple. It does have a scent but I did not mind it. I would definitely buy this in the future.,Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3738,4,2023-03-11,"This oil is very silky, very smooth. I love the microbeads. It worked really well to hydrate my combination skin without causing pimples. But that price tag- Oof",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3739,5,2023-03-10,"I love that this is watery rather than oily! And it has a lovely, light scent! It’s very hydrating!",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3740,4,2023-03-09,"So here’s the thing… it works unbelievably. The only issue is, my skin is so sensitive and it’s sooo highly fragranced that it left a rash on my neck and made my face bright red. If I wasn’t wearing makeup I would be able to use this product that’s how red it was. But it made my skin soooo amazing!",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3741,4,2023-03-09,"The price is a bit of a negative factor when it comes to me. However, I was lucky enough to receive this a gift from influenster for free to try. I have been using this product for a couple days now and already notice a difference in my skin. It smells amazing. Depending on my results I may purchase in the future. So far i am really happy with this serum!",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3742,5,2023-03-09,"I love this watery oil! Firsts of all I love the subtle scent of honey.  The oil is very watery compared to regular face oils (I use rosehip oil in my routine).  I used this before applying my serums (after my toner and essence) as I use my skincare products from watery to thick.  It does not leave a sticky residue and absorbed quite quickly and didn’t leave my skin shiny like using regular face oils.  It felt so hydrating as well.  After using this oil and I applied my serums, the serums glided on very nicely.  My face felt very plump and soft right away.  (Usually if the product is not suitable for my skin I will feel it being rough and dry and this one is total opposite).  It’s too early to tell if it will greatly improve my skin but so far so good.  I will definitely keep using this!",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3743,5,2023-03-08,"The Youth Watery Serum comes in a beautiful clear glass bottle and has little gold beads floating in it. I love the smell, and it really sets onto the skin nicely, not at all oily and really does feel like water - light and clean. Formulated with different honeys, this oil will hydrate the skin making it smoother and more radiant #gifted",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3744,5,2023-03-08,"I received this complimentary product from Influenster and Guerlain in exchange for my honest review. Upon opening the box, the bottles certainly captured my eyes with their gold and sleek design and I could smell the products through its packaging which I didn’t mind because I really enjoy the scent. My skin instantly feels smooth after applying the oil. I’m only on my second day of using this product but I am looking forward to seeing if it makes a difference with regular use!",Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3745,4,2023-03-21,"I usually don’t like face oils, as it makes my face an oily mess, but this one is different. I really liked the watery texture, it makes the skin softer, hydrated but not oily.",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3746,4,2023-03-20,Doesn’t make my skin react. It’s a bit strong perfume scent. It doesn’t feel greasy at all either and layers well with no pilling.  Very luxe packaging which it should be for price point. Feels nourishing long after putting it on.,Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3747,4,2023-03-20,"This bottle is beautiful! And like it says it is watery but it’s not greasy for an oil. The scent is not harsh on skin which is great. One thing I love is that you can apply other products over top without piling. It’s too early for results but I do find my skin feels more hydrated once it’s applied, thats why i put 4 stars. But I’ll definitely incorporate this in my daily routine.",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3748,4,2023-03-20,"What a beautiful oil! My skin drinks it up and is left so hydrated and comfortable. It’s very gentle and it smells absolutely amazing!  Overall, besides it being a very luxurious oil that looks absolutely stunning on your vanity, it works well and leaves skin hydrated with a slight dewiness.",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3749,4,2023-03-19,I really like this. Makes my skin texture better and plumps and hydrated. Only thing is i don’t know if I can justify the price as this is only one part of my lineup / routine,Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3750,3,2023-03-19,"I received this product for an honest review as part of an influencer campaign. The product line is beautiful, clean, dedicated to social commitment and backed by fantastic research. The bottle is luxurious and compliments any dresser.  The scent and feel of the product is pleasant. The microbeads are a luminous gold that leave a lovely sheen. However, they settle to the bottom of the bottle quite quickly so you have to shake the bottle just before use. I used it morning and evening for roughly four days, following the application technique used by the Guerlain Spa facialists. The product absorbed very quickly. I have sensitive combination skin and the product left my skin feeling more dry than I’d like and I don’t feel it added any benefit. My skin seemed a bit irritated with use so I resorted to wearing makeup on the days I used it, as I felt it didn’t leave my skin feeling or looking its best. I hope it works better for others.",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3751,5,2023-03-18,"I have received this product from Insfluenster in exchange of my honest review, but this product has been part of my routine for about a year now. From the first days I included it in my routine, I noticed that my skin was without blemishes, and more radiant and firm. I love the scent and how luxurious it feels when applying to the skin. I highly recommend this product",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3752,5,2023-03-18,"Honestly super impressed, the watery part of the title means a lot, it’s not sticky and it rubbed into my skin so easily. The bottle is adorable and is a great size for my makeup bag! Youthful oil is what I needed heading into my 30s and I love how AMAZING this stuff smells! Definitely super satisfied by this product! I was looking for something for my skin and I am honestly very impressed by this.",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3753,3,2023-03-16,It is a lovely serum but it’s not worth the price. For the cost I’d expect to see amazing results but there was nothing drastic to note. There are plenty of products available that do the same thing at a more reasonableprice point.,Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3754,1,2023-03-16,it broke me out.  I used it twice morning snd then night- next day I woke up with clustered acne,Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Neutral,2.0
3755,5,2023-03-15,Definitely have to stop using the product because sky rocketing price.,Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Neutral,2.0
3756,5,2023-03-15,"After the last few weeks, I have been loving the results. I’m in my early 30s and I needed something that would bring Back My youth:) this stuff is liquid gold. It made my skin so glowy, hydrated and plump just in a few short weeks. I couldn’t ask for a better product for me. I have very dry/combo skin",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3757,4,2023-03-15,"I received this product for free from Influenster and Guerlain in exchange for my honest review. My first impression of the product is it smells too strong, fortunately the scent dissapates after about 15 minutes. I expected that it would be more of an oily feeling on my skin but it abosrbs well and doesn’t leave me feeling sticky. My skin looks glowy, plump and really well hydrated. I do have dry, mature skin and would recommend this! I can see purchasing this again in the future.",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3758,4,2023-03-15,"I was lucky enough to receive this product complimentary for my review through Influenster. I am really enjoying it so far! It is heavily scented so if that bothers you, you likely wouldn’t like it. I find the oil absorbs quickly into my skin and leaves it feeling plumped and hydrated. It has been something my boyfriend has also really enjoyed using and I really notice an improvement in the overall hydration of his skin!",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3759,5,2023-03-15,Oh my goodness- this watery oil is simply amazing and feels so good on my skin. It has a fresh clean light scent that doesn’t seem to linger. So far I love this product and can’t wait to see the long term results.,Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3760,4,2023-03-14,"I received this sample to review, Guerlain brand has a place for the beauty products that has an excellent results. I tried to use this 5 consecutive days am/pm application all I can say is it leaves a sticky feelings all day, I covered it up with press powder but it doesn’t do the trick of having a smooth finish. otherwise they are gentle on skin didn’t give any blemishes didn’t leave my skin irritated.",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3761,4,2023-03-14,"I received this as part of the Influenster program and I love it. The name doesn’t lie, it is a very light, almost water like, serum. I like how it doesn’t feel oily or heavy on my skin like some serums can and that it is lightly scented. I have sensitive skin and this didn’t cause any irritation or breakouts. The only drawback is the price. I’ll definitely be using my free product sparingly.",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3762,5,2023-03-14,"I received this for free from Influenster and Guerlain in exchange for an incentivized but honest review. This is luxury in a bottle. It even smells of luxury, with a sweet nature scent that is very light, but doesn’t linger. So no worries with anything overwhelming here... Oh, but the texture of this is chefskiss perfect! It really looks and feels like water in the dropper, and in your hand. But once you start massaging it into your face, you can immediately feel the transformation into what a thick heavy moisturizer would leave behind. Your skin feels amazing for at least the next 24 hours!! I felt like a princess and kept touching my face because I could feel the difference right away. My 66 year old mom also tried this and was blown away with the immediate results. 6 stars if I could. Amazing!",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3763,4,2023-03-14,"The Youth Watery Serum is a beautiful product! I love the smell, and it really absorbs nicely, not at all oily and really does feel like water - as previously said, light and clean.",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3764,5,2023-03-14,I cannot get over how good and floral this smells! I will say though if you’re not big on scents to avoid this. Otherwise it is so so good! It goes on so smooth on the skin and layers perfectly with my current skin scare routine. I put it on before my moisturizer and it melts into my skin but I love that it does make me oily. I love love this! I don’t think it’s strong enough for super dry skin but for normal skin it is an absolute must to add to your collection!,Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3765,4,2023-03-14,"The product is very high quality and smells amazing. The amazing smell is however very strong, so if you apply this product before bed and are sensitive to strong smells you might have some trouble falling asleep. Otherwise, it hydrates beautifully and it’s a pleasure to use.",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3766,5,2023-03-13,"My skin is really sensitive (combination skin) and I found that this did not give me any breakouts. The oil is very smooth and it has a wonderful smell. The only downside I would say is the price tag, it is definitely a luxury product! But it does work and it left my skin feeling hydrated and softer looking",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3767,5,2023-03-13,"I was gifted this product  and after using it for the past week I am in love with it! The watery youth oil combination is so rich and hydrating. Its perfect for just before bed. I have combination skin & even the oily sections love this product. Its made a huge difference in my skin tone & helped to even out the hydration levels on my face. Will definitely buy this product & would 100% recommend for intense hydration that feels incredibly light weight! Note - its a scented product, incredible smell, not for those who cannot handle scent in their skincare.",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3768,5,2023-03-13,I actually enjoyed this more than I anticipated to. I have combo skin and use oils time to time and this watery oil was a great consistency and was not heavy either to use.It made my skin soft and supple. It does have a scent but I did not mind it. I would definitely buy this in the future.,Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3769,4,2023-03-11,"This oil is very silky, very smooth. I love the microbeads. It worked really well to hydrate my combination skin without causing pimples. But that price tag- Oof",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3770,5,2023-03-10,"I love that this is watery rather than oily! And it has a lovely, light scent! It’s very hydrating!",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3771,4,2023-03-09,"So here’s the thing… it works unbelievably. The only issue is, my skin is so sensitive and it’s sooo highly fragranced that it left a rash on my neck and made my face bright red. If I wasn’t wearing makeup I would be able to use this product that’s how red it was. But it made my skin soooo amazing!",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3772,4,2023-03-09,"The price is a bit of a negative factor when it comes to me. However, I was lucky enough to receive this a gift from influenster for free to try. I have been using this product for a couple days now and already notice a difference in my skin. It smells amazing. Depending on my results I may purchase in the future. So far i am really happy with this serum!",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3773,5,2023-03-09,"I love this watery oil! Firsts of all I love the subtle scent of honey.  The oil is very watery compared to regular face oils (I use rosehip oil in my routine).  I used this before applying my serums (after my toner and essence) as I use my skincare products from watery to thick.  It does not leave a sticky residue and absorbed quite quickly and didn’t leave my skin shiny like using regular face oils.  It felt so hydrating as well.  After using this oil and I applied my serums, the serums glided on very nicely.  My face felt very plump and soft right away.  (Usually if the product is not suitable for my skin I will feel it being rough and dry and this one is total opposite).  It’s too early to tell if it will greatly improve my skin but so far so good.  I will definitely keep using this!",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3774,5,2023-03-08,"The Youth Watery Serum comes in a beautiful clear glass bottle and has little gold beads floating in it. I love the smell, and it really sets onto the skin nicely, not at all oily and really does feel like water - light and clean. Formulated with different honeys, this oil will hydrate the skin making it smoother and more radiant #gifted",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3775,5,2023-03-08,"I received this complimentary product from Influenster and Guerlain in exchange for my honest review. Upon opening the box, the bottles certainly captured my eyes with their gold and sleek design and I could smell the products through its packaging which I didn’t mind because I really enjoy the scent. My skin instantly feels smooth after applying the oil. I’m only on my second day of using this product but I am looking forward to seeing if it makes a difference with regular use!",Mini Abeille Royale Advanced Youth Watery Oil,GUERLAIN,Positive,
3776,4,2023-03-19,I purchased this mask & it feels amazing on the skin. The application is super easy. My skin didn’t feel super dry or irritated in anyway. I would repurchase again!,Volcanic AHA Pore Clearing Clay Mask,innisfree,Positive,
3777,5,2023-03-17,"omg this sucked out my pores and my face was so soft after this! totally recommend, especially with the Paula’s choice liquid exfoliant, works like a charm",Volcanic AHA Pore Clearing Clay Mask,innisfree,Positive,
3778,5,2023-03-16,"My skin is super sensitive so I get nervous when trying new skincare products especially face masks, but my face honestly felt so soft and refreshed after using this clay mask! I think it’s a great price for how much you get in the jar. It goes on your face very thick and easily spreads evenly. I don’t even know how many uses I could get out of this jar but but I’d say around 15.",Volcanic AHA Pore Clearing Clay Mask,innisfree,Positive,
3779,5,2023-03-15,"I love this product, must buy it! This product has been popular in Korea for a long time where it was originally made/came from, but I had never used before even I am Korean. Recently I found out my pores getting bigger. When I searched the products for minimizing the pores, I was about to buy more pricy, fancy product but finally decided to use this first. I used this only 5-6 times for 2 weeks but I can already see that the pores are getting smaller!",Volcanic AHA Pore Clearing Clay Mask,innisfree,Positive,
3780,5,2023-03-14,"Wow, I am pleasantly surprised at how well this mask worked! A small amount goes a long way, I barely made a dent in the bottle. The pores on my nose and chin are much smaller after one use last night. It made my face very smooth and noticed a significant decrease in sebum on the side of my nose in the creases. Very, very happy I purchased this mask! I suggest getting the Sephora mask spatula tool as well, it made the application and removal much easier and mess-free!",Volcanic AHA Pore Clearing Clay Mask,innisfree,Positive,
3781,5,2023-03-14,"The results are instant, i love this mask sm. So good",Volcanic AHA Pore Clearing Clay Mask,innisfree,Positive,
3782,5,2023-03-13,At first I was worried about the amount in the bottle but a little bit goes a long way. It’s an amazing mask that left my skin so soft and my pores smaller.,Volcanic AHA Pore Clearing Clay Mask,innisfree,Positive,
3783,5,2023-03-12,Great for combo skin that is also sensitive . I use this once a week around my t zone to help reduce the oil build up and big pores. Must try it ladies,Volcanic AHA Pore Clearing Clay Mask,innisfree,Positive,
3784,5,2023-03-10,"I am so obsessed with this clay mask. I have combo-oily, acne-prone skin and this is the first and only clay mask I have tried that didn’t dry out my face and cause more harm than good. Every time I use it, my skin looks brighter and clearer and it has helped calm some acne-related irritation as well surprisingly.  This is the only clay mask I will ever use now, it is so dependable and effective. You can’t go wrong.",Volcanic AHA Pore Clearing Clay Mask,innisfree,Positive,
