,rating,submission_time,review_text,product_name,brand_name,rule_ratings_sentiment,tokens,rule_words_sentiment,rule_patterns_sentiment,processed_reviews,encoded_sentiment,rf_sentiment,rf_rating
592809,4,2023-03-05,Had a sample of this & had to buy it. I do not know what it does but my skin isn’t as dry or flaky anymore. It is amazing.. but EXPENSIVE. but a bottle will last you AGES. My 3mL sample lasted me like 6 weeks.,Midnight Recovery Concentrate Moisturizing Face Oil,Kiehl's Since 1851,Positive,"['sample', 'buy', 'know', 'skin', '’', 'dry', 'flaky', 'anymore', 'amaze', '..', 'expensive', 'bottle', 'last', 'age', '3ml', 'sample', 'last', 'like', '6', 'week']",Neutral,Positive,sample buy know skin ’ dry flaky anymore amaze .. expensive bottle last age 3ml sample last like 6 week,2,,
595154,4,2023-03-17,I love this oil! When my skin feels super super dry this stuff is magic in a bottle. You only need a tiny bit and it goes a longggg way! I even like to mix it in with my SPF for a dewy skin effect. I would recommend!,Mini Noni Glow Face Oil,KORA Organics,Positive,"['love', 'oil', 'skin', 'feel', 'super', 'super', 'dry', 'stuff', 'magic', 'bottle', 'need', 'tiny', 'bit', 'go', 'longggg', 'way', 'even', 'like', 'mix', 'spf', 'dewy', 'skin', 'effect', 'would', 'recommend']",Positive,Positive,love oil skin feel super super dry stuff magic bottle need tiny bit go longggg way even like mix spf dewy skin effect would recommend,2,,
595155,4,2023-03-12,"I love this product, it smells great and feels great on my skin. I mix with the kora turmeric moisturizer in the morning, and I mix with the skin fix moisturizer at night. I feel like it has stepped up my glow. 4 stars for the high price point, as I’m going through it pretty fast.",Mini Noni Glow Face Oil,KORA Organics,Positive,"['love', 'product', 'smell', 'great', 'feel', 'great', 'skin', 'mix', 'kora', 'turmeric', 'moisturizer', 'morning', 'mix', 'skin', 'fix', 'moisturizer', 'night', 'feel', 'like', 'step', 'glow', '4', 'star', 'high', 'price', 'point', '’', 'go', 'pretty', 'fast']",Positive,Positive,love product smell great feel great skin mix kora turmeric moisturizer morning mix skin fix moisturizer night feel like step glow 4 star high price point ’ go pretty fast,2,,
595156,5,2023-03-12,A little goes a long way and is definitely worth the money. I do infact feel more glowy. Doesn’t feel too thick on and it smells good.,Mini Noni Glow Face Oil,KORA Organics,Positive,"['little', 'go', 'long', 'way', 'definitely', 'worth', 'money', 'infact', 'feel', 'glowy', '’', 'feel', 'thick', 'smell', 'good']",Positive,Positive,little go long way definitely worth money infact feel glowy ’ feel thick smell good,2,,
595157,5,2023-03-04,I love the story behind this product and how truly clean the ingredients are. Thick so best applied at night under moisturizer. Changed my skin completely!,Mini Noni Glow Face Oil,KORA Organics,Positive,"['love', 'story', 'behind', 'product', 'truly', 'clean', 'ingredient', 'thick', 'best', 'apply', 'night', 'moisturizer', 'change', 'skin', 'completely']",Positive,Positive,love story behind product truly clean ingredient thick best apply night moisturizer change skin completely,2,,
595158,5,2023-03-02,This is a holy grail skin product for sure - I’ve been using this for about 2 months now and it has literally changed the texture and tone of my complexion entirely. I apply at night after the Sephora brand hyaluronic acid serum/moisturizer and wake up literally glowing! Compared to other face oils I’ve tried it’s a lot less oily and much lighter - so if you’re looking for a heavy duty oil this isn’t it. If you want an oil that can be used daily and soaks in overnight this is it!!,Mini Noni Glow Face Oil,KORA Organics,Positive,"['holy', 'grail', 'skin', 'product', 'sure', '’', 'use', '2', 'month', 'literally', 'change', 'texture', 'tone', 'complexion', 'entirely', 'apply', 'night', 'sephora', 'brand', 'hyaluronic', 'acid', 'serum/moisturizer', 'wake', 'literally', 'glow', 'compare', 'face', 'oil', '’', 'try', '’', 'lot', 'less', 'oily', 'much', 'lighter', '’', 'look', 'heavy', 'duty', 'oil', '’', 'want', 'oil', 'use', 'daily', 'soak', 'overnight']",Neutral,Positive,holy grail skin product sure ’ use 2 month literally change texture tone complexion entirely apply night sephora brand hyaluronic acid serum/moisturizer wake literally glow compare face oil ’ try ’ lot less oily much lighter ’ look heavy duty oil ’ want oil use daily soak overnight,2,,
596321,2,2023-03-06,"I just tried a trial size and it was super moisturizing and felt good on my face, but it did clog my pores a little around the nose and the only times I used it, I woke up the next day with tiny pimples.",GENIUS Liquid Collagen Serum,Algenist,Negative,"['try', 'trial', 'size', 'super', 'moisturize', 'felt', 'good', 'face', 'clog', 'pore', 'little', 'around', 'nose', 'time', 'use', 'woke', 'next', 'day', 'tiny', 'pimple']",Positive,Positive,try trial size super moisturize felt good face clog pore little around nose time use woke next day tiny pimple,2,,
597480,5,2023-03-21,This is the best vegan lip balm I have ever used! It feels so smooth and is so moisturizing plus smells great! This is 100% worth the price.,Lip Butter Balm,Summer Fridays,Positive,"['best', 'vegan', 'lip', 'balm', 'ever', 'use', 'feel', 'smooth', 'moisturize', 'plus', 'smell', 'great', '100', 'worth', 'price']",Neutral,Positive,best vegan lip balm ever use feel smooth moisturize plus smell great 100 worth price,2,,
597481,4,2023-03-21,"First time using Summer Friday’s Lip butter balm. I love the pink sugar one it smells so good, leaves the lips feeling hydrated, and it’s not sticky at all. I wished it lasted a little longer tho!!",Lip Butter Balm,Summer Fridays,Positive,"['first', 'time', 'use', 'summer', 'friday', '’', 'lip', 'butter', 'balm', 'love', 'pink', 'sugar', 'one', 'smell', 'good', 'leaf', 'lip', 'feel', 'hydrate', '’', 'sticky', 'wish', 'last', 'little', 'longer', 'tho']",Positive,Positive,first time use summer friday ’ lip butter balm love pink sugar one smell good leaf lip feel hydrate ’ sticky wish last little longer tho,2,,
597482,3,2023-03-21,Meh. It’s okay. Not my favorite. Not worth it. Wished I had listened to one of the employees when I asked about it. My friend swore it was amazing. It’s not. Skip it.,Lip Butter Balm,Summer Fridays,Neutral,"['meh', '’', 'okay', 'favorite', 'worth', 'wish', 'listen', 'one', 'employee', 'ask', 'friend', 'swore', 'amaze', '’', 'skip']",Neutral,Positive,meh ’ okay favorite worth wish listen one employee ask friend swore amaze ’ skip,2,,
597483,5,2023-03-21,I have vanilla beige and brown sugar and from the get go I stocked up. I love the subtle color it gives and it’s so hydrating. I am so glad I found this. It is not tacky and it lasts for a while.,Lip Butter Balm,Summer Fridays,Positive,"['vanilla', 'beige', 'brown', 'sugar', 'get', 'go', 'stock', 'love', 'subtle', 'color', 'give', '’', 'hydrate', 'glad', 'found', 'tacky', 'last']",Positive,Positive,vanilla beige brown sugar get go stock love subtle color give ’ hydrate glad found tacky last,2,,
597484,5,2023-03-21,"Super Moisturizing, and the Pink Sugar shade gives ‘wearable babydoll’ plump vibez. Its also HUGE… I love the Nudestix Lip Butter but it’s 10g vs the 15g in Summer Friday’s. Love it",Lip Butter Balm,Summer Fridays,Positive,"['super', 'moisturize', 'pink', 'sugar', 'shade', 'give', '‘', 'wearable', 'babydoll', '’', 'plump', 'vibez', 'also', 'huge…', 'love', 'nudestix', 'lip', 'butter', '’', '10g', 'v', '15g', 'summer', 'friday', '’', 'love']",Positive,Positive,super moisturize pink sugar shade give ‘ wearable babydoll ’ plump vibez also huge… love nudestix lip butter ’ 10g v 15g summer friday ’ love,2,,
597485,5,2023-03-20,This is my favorite lip balm. It goes in smooth and lasts hours! The vanilla beige is the perfect balm!,Lip Butter Balm,Summer Fridays,Positive,"['favorite', 'lip', 'balm', 'go', 'smooth', 'last', 'hour', 'vanilla', 'beige', 'perfect', 'balm']",Neutral,Positive,favorite lip balm go smooth last hour vanilla beige perfect balm,2,,
597486,5,2023-03-20,"Leaves lips nice and glossy and smooth, not sticky. Applicator is a soft rubbery texture. Lightly scented vanilla. Nice as an every day gloss.",Lip Butter Balm,Summer Fridays,Positive,"['leaf', 'lip', 'nice', 'glossy', 'smooth', 'sticky', 'applicator', 'soft', 'rubbery', 'texture', 'lightly', 'scent', 'vanilla', 'nice', 'every', 'day', 'gloss']",Neutral,Positive,leaf lip nice glossy smooth sticky applicator soft rubbery texture lightly scent vanilla nice every day gloss,2,,
597487,5,2023-03-20,The smell alone is absolutely perfect. So sweet and so hydrating. An absolute bop.,Lip Butter Balm,Summer Fridays,Positive,"['smell', 'alone', 'absolutely', 'perfect', 'sweet', 'hydrate', 'absolute', 'bop']",Neutral,Positive,smell alone absolutely perfect sweet hydrate absolute bop,2,,
597488,5,2023-03-20,Brown sugar smells like cotton candy mixed with vanilla cream. Its not too strong like clarin lip perfector so it’s nice and light. The texture reminds me of Laneige Glowy Balm but less greasy. This is thin and comfy and I don’t find it to dry out my lips like other reviews gave mentioned. It lasts long too for a tinted balm. The color is like Mahogany gloss by Dior or fenty hot chocolit. Its brown but with red undertone and very translucent and jelly like. Its watery and so pretty. I usually wear lip liner with glosses and Balms but I don’t need to with this one. I’d repurchase and it’s worth it. I am super picky when it comes to lip products and this is a must have,Lip Butter Balm,Summer Fridays,Positive,"['brown', 'sugar', 'smell', 'like', 'cotton', 'candy', 'mixed', 'vanilla', 'cream', 'strong', 'like', 'clarin', 'lip', 'perfector', '’', 'nice', 'light', 'texture', 'reminds', 'laneige', 'glowy', 'balm', 'less', 'greasy', 'thin', 'comfy', '’', 'find', 'dry', 'lip', 'like', 'review', 'give', 'mention', 'last', 'long', 'tint', 'balm', 'color', 'like', 'mahogany', 'gloss', 'dior', 'fenty', 'hot', 'chocolit', 'brown', 'red', 'undertone', 'translucent', 'jelly', 'like', 'watery', 'pretty', 'usually', 'wear', 'lip', 'liner', 'gloss', 'balm', '’', 'need', 'one', '’', 'repurchase', '’', 'worth', 'super', 'picky', 'come', 'lip', 'product', 'must']",Neutral,Positive,brown sugar smell like cotton candy mixed vanilla cream strong like clarin lip perfector ’ nice light texture reminds laneige glowy balm less greasy thin comfy ’ find dry lip like review give mention last long tint balm color like mahogany gloss dior fenty hot chocolit brown red undertone translucent jelly like watery pretty usually wear lip liner gloss balm ’ need one ’ repurchase ’ worth super picky come lip product must,2,,
597489,5,2023-03-20,It’s such a good balm and so hydrating! Please don’t listen to the reviews and go try it for yourself! I insist it’s so good everyone needs one,Lip Butter Balm,Summer Fridays,Positive,"['’', 'good', 'balm', 'hydrate', 'please', '’', 'listen', 'review', 'go', 'try', 'insist', '’', 'good', 'everyone', 'need', 'one']",Positive,Positive,’ good balm hydrate please ’ listen review go try insist ’ good everyone need one,2,,
597490,5,2023-03-20,"Love love LOVE this! Super glad i was able to find it in my local store since it’s sold out online. This is my first time trying this product and all i can say is WOW! Usually my go to lip product is balm dot com from glossier, but this product goes above and beyond that one! My new must have item :$",Lip Butter Balm,Summer Fridays,Positive,"['love', 'love', 'love', 'super', 'glad', 'able', 'find', 'local', 'store', 'since', '’', 'sell', 'online', 'first', 'time', 'try', 'product', 'say', 'wow', 'usually', 'go', 'lip', 'product', 'balm', 'dot', 'com', 'glossier', 'product', 'go', 'beyond', 'one', 'new', 'must', 'item']",Positive,Positive,love love love super glad able find local store since ’ sell online first time try product say wow usually go lip product balm dot com glossier product go beyond one new must item,2,,
597491,5,2023-03-20,"I love the clear version, I buy like 5 at a time so I’m never without, it’s not the longest lasting but it does the job for at least 2 hours at a time. The pink version is a mid tone pink, not milky sheer but not fuscia bright. Paired with a deep lip liner and/or lip tint your lips will look irresistible . I was asked if I got lip filler done and all I had changed in my lip combo was the gloss - same liner. I hope they come out with a sheer milky pink gloss in the future!",Lip Butter Balm,Summer Fridays,Positive,"['love', 'clear', 'version', 'buy', 'like', '5', 'time', '’', 'never', 'without', '’', 'long', 'last', 'job', 'least', '2', 'hour', 'time', 'pink', 'version', 'mid', 'tone', 'pink', 'milky', 'sheer', 'fuscia', 'bright', 'pair', 'deep', 'lip', 'liner', 'and/or', 'lip', 'tint', 'lip', 'look', 'irresistible', 'ask', 'get', 'lip', 'filler', 'do', 'change', 'lip', 'combo', 'gloss', 'liner', 'hope', 'come', 'sheer', 'milky', 'pink', 'gloss', 'future']",Positive,Positive,love clear version buy like 5 time ’ never without ’ long last job least 2 hour time pink version mid tone pink milky sheer fuscia bright pair deep lip liner and/or lip tint lip look irresistible ask get lip filler do change lip combo gloss liner hope come sheer milky pink gloss future,2,,
597492,5,2023-03-20,"My first SF product because i’ve been hearing many good things about this brand! Needless to say, i’m impressed. I got the new pink sugar balm & it smells SO good oh my.. definitely will be my favorite go-to lip balm right now!",Lip Butter Balm,Summer Fridays,Positive,"['first', 'sf', 'product', '’', 'hearing', 'many', 'good', 'thing', 'brand', 'needle', 'say', '’', 'impressed', 'get', 'new', 'pink', 'sugar', 'balm', 'smell', 'good', 'oh', '..', 'definitely', 'favorite', 'go-to', 'lip', 'balm', 'right']",Positive,Positive,first sf product ’ hearing many good thing brand needle say ’ impressed get new pink sugar balm smell good oh .. definitely favorite go-to lip balm right,2,,
597493,4,2023-03-20,"The smells is amazing and isn’t crazy stick. But not the most hydrating lip product wore off after a bit and left my lips dry, but it’s thick and smells so good",Lip Butter Balm,Summer Fridays,Positive,"['smell', 'amaze', '’', 'crazy', 'stick', 'hydrate', 'lip', 'product', 'wore', 'bit', 'left', 'lip', 'dry', '’', 'thick', 'smell', 'good']",Positive,Positive,smell amaze ’ crazy stick hydrate lip product wore bit left lip dry ’ thick smell good,2,,
597494,5,2023-03-19,"Absolutely love this balm, not at all sticky but very hydrating and soft! Bought the cherry and it gives a nice rosy pink color to your lips and it smells really good too, scent isn’t too overwhelming so its good too if you’re sensitive",Lip Butter Balm,Summer Fridays,Positive,"['absolutely', 'love', 'balm', 'sticky', 'hydrate', 'soft', 'bought', 'cherry', 'give', 'nice', 'rosy', 'pink', 'color', 'lip', 'smell', 'really', 'good', 'scent', '’', 'overwhelm', 'good', '’', 'sensitive']",Positive,Positive,absolutely love balm sticky hydrate soft bought cherry give nice rosy pink color lip smell really good scent ’ overwhelm good ’ sensitive,2,,
597495,3,2023-03-19,"The scent is a bit cloying and sweet, but the main reason for my low rating is that every time I use this the top layer of my lips dries up and peels off. Seemed more like a gloss than a balm.",Lip Butter Balm,Summer Fridays,Neutral,"['scent', 'bit', 'cloy', 'sweet', 'main', 'reason', 'low', 'rating', 'every', 'time', 'use', 'top', 'layer', 'lip', 'dry', 'peel', 'seem', 'like', 'gloss', 'balm']",Neutral,Positive,scent bit cloy sweet main reason low rating every time use top layer lip dry peel seem like gloss balm,2,,
597496,3,2023-03-19,"I love the texture of SF vanilla beige and thought this slightly darker tint would be fun. It was slightly thicker than the other, but also significantly darker. Did not deliver the sheer subtle tint i was looking for. Returned it",Lip Butter Balm,Summer Fridays,Neutral,"['love', 'texture', 'sf', 'vanilla', 'beige', 'thought', 'slightly', 'darker', 'tint', 'would', 'fun', 'slightly', 'thicker', 'also', 'significantly', 'darker', 'deliver', 'sheer', 'subtle', 'tint', 'look', 'return']",Positive,Positive,love texture sf vanilla beige thought slightly darker tint would fun slightly thicker also significantly darker deliver sheer subtle tint look return,2,,
597497,5,2023-03-19,"I really like this product. I bought color poppy it has a slight tint of coral pink. It smells citrusy. The texture is soft, non sticky and moisturizing well. Even at -30 my lips felt moisturized.",Lip Butter Balm,Summer Fridays,Positive,"['really', 'like', 'product', 'bought', 'color', 'poppy', 'slight', 'tint', 'coral', 'pink', 'smell', 'citrusy', 'texture', 'soft', 'non', 'sticky', 'moisturize', 'well', 'even', '-30', 'lip', 'felt', 'moisturize']",Neutral,Positive,really like product bought color poppy slight tint coral pink smell citrusy texture soft non sticky moisturize well even -30 lip felt moisturize,2,,
597498,4,2023-03-19,"Love the product! So soft and nice. Wish their was less air in the packaging and more product because you need to press really hard to get any product out, you don’t really taste the flavor but it’s a nice color",Lip Butter Balm,Summer Fridays,Positive,"['love', 'product', 'soft', 'nice', 'wish', 'less', 'air', 'packaging', 'product', 'need', 'press', 'really', 'hard', 'get', 'product', '’', 'really', 'taste', 'flavor', '’', 'nice', 'color']",Positive,Positive,love product soft nice wish less air packaging product need press really hard get product ’ really taste flavor ’ nice color,2,,
597499,5,2023-03-19,"Very Moisturizing and leaves lips w a beautiful red tint! replaces my fav cherry lip balm from glossier, and smells like cherry icee !",Lip Butter Balm,Summer Fridays,Positive,"['moisturize', 'leaf', 'lip', 'w', 'beautiful', 'red', 'tint', 'replaces', 'fav', 'cherry', 'lip', 'balm', 'glossier', 'smell', 'like', 'cherry', 'icee']",Neutral,Positive,moisturize leaf lip w beautiful red tint replaces fav cherry lip balm glossier smell like cherry icee,2,,
597500,3,2023-03-19,"I wouldn’t repurchase. It feels like a lip oil and seeps into your mouth, personally I don’t want to taste a lip product. I don’t like the rubber/silicone applicator either, I can’t get a good glide unless I squeeze out more than I actually need. I also don’t find it to be hydrating either... The color is pretty lol",Lip Butter Balm,Summer Fridays,Neutral,"['’', 'repurchase', 'feel', 'like', 'lip', 'oil', 'seeps', 'mouth', 'personally', '’', 'want', 'taste', 'lip', 'product', '’', 'like', 'rubber/silicone', 'applicator', 'either', '’', 'get', 'good', 'glide', 'unless', 'squeeze', 'actually', 'need', 'also', '’', 'find', 'hydrate', 'either', '...', 'color', 'pretty', 'lol']",Positive,Positive,’ repurchase feel like lip oil seeps mouth personally ’ want taste lip product ’ like rubber/silicone applicator either ’ get good glide unless squeeze actually need also ’ find hydrate either ... color pretty lol,2,,
597501,4,2023-03-19,"This stuff smells amazing!!!!! It has a very sweet smell, comparable to buttercream frosting. The packaging is super cute and the applicator is high quality and does not make a mess. The only reason I give this product a 4/5 stars is because I wish the formula was a bit thicker.",Lip Butter Balm,Summer Fridays,Positive,"['stuff', 'smell', 'amaze', 'sweet', 'smell', 'comparable', 'buttercream', 'frost', 'packaging', 'super', 'cute', 'applicator', 'high', 'quality', 'make', 'mess', 'reason', 'give', 'product', '4/5', 'star', 'wish', 'formula', 'bit', 'thicker']",Neutral,Positive,stuff smell amaze sweet smell comparable buttercream frost packaging super cute applicator high quality make mess reason give product 4/5 star wish formula bit thicker,2,,
597502,4,2023-03-19,"I love this product so much, it makes my lips feel super hydrated and the smell is amazing. The only negative is that it’s half empty basically. So I guess I’ll just ration my use of it.",Lip Butter Balm,Summer Fridays,Positive,"['love', 'product', 'much', 'make', 'lip', 'feel', 'super', 'hydrate', 'smell', 'amaze', 'negative', '’', 'half', 'empty', 'basically', 'guess', '’', 'ration', 'use']",Positive,Positive,love product much make lip feel super hydrate smell amaze negative ’ half empty basically guess ’ ration use,2,,
597503,3,2023-03-19,"Pink sugar is basically clear. If you are looking for a pink color, I would search elsewhere. It has a buttercream scent but that fades quickly. Kind of bummed it should have had more of a pink color.",Lip Butter Balm,Summer Fridays,Neutral,"['pink', 'sugar', 'basically', 'clear', 'look', 'pink', 'color', 'would', 'search', 'elsewhere', 'buttercream', 'scent', 'fade', 'quickly', 'kind', 'bum', 'pink', 'color']",Neutral,Positive,pink sugar basically clear look pink color would search elsewhere buttercream scent fade quickly kind bum pink color,2,,
597504,5,2023-03-18,"I ran out of the original and got this one. The color payoff is extremely sheer but it added just enough warmth to my lips. The smell is slightly different from the clear version, this one smells like a traditional vanilla cupcake candle from like yankee candle, if that makes sense.",Lip Butter Balm,Summer Fridays,Positive,"['ran', 'original', 'get', 'one', 'color', 'payoff', 'extremely', 'sheer', 'add', 'enough', 'warmth', 'lip', 'smell', 'slightly', 'different', 'clear', 'version', 'one', 'smell', 'like', 'traditional', 'vanilla', 'cupcake', 'candle', 'like', 'yankee', 'candle', 'make', 'sense']",Neutral,Positive,ran original get one color payoff extremely sheer add enough warmth lip smell slightly different clear version one smell like traditional vanilla cupcake candle like yankee candle make sense,2,,
597505,5,2023-03-18,guys it smells just like the marshmallows from lucky charms. doesn’t give too much color which I don’t care for because it is moisturizing.,Lip Butter Balm,Summer Fridays,Positive,"['guy', 'smell', 'like', 'marshmallow', 'lucky', 'charm', '’', 'give', 'much', 'color', '’', 'care', 'moisturize']",Neutral,Positive,guy smell like marshmallow lucky charm ’ give much color ’ care moisturize,2,,
597506,5,2023-03-18,"Such a pretty tint! I was torn between this one and the pink sugar, I’m glad I got cherry! Tint lasted a long time and the smell is amazing. Don’t hesitate just get it!",Lip Butter Balm,Summer Fridays,Positive,"['pretty', 'tint', 'torn', 'one', 'pink', 'sugar', '’', 'glad', 'get', 'cherry', 'tint', 'last', 'long', 'time', 'smell', 'amaze', '’', 'hesitate', 'get']",Neutral,Positive,pretty tint torn one pink sugar ’ glad get cherry tint last long time smell amaze ’ hesitate get,2,,
597507,5,2023-03-18,I got both Pink Sugar and Cherry and I love them!! Pink sugar really has a super faint pink tint but it smells delicious and looks so cute. The Cherry one is really pigmented and the scent is light,Lip Butter Balm,Summer Fridays,Positive,"['get', 'pink', 'sugar', 'cherry', 'love', 'pink', 'sugar', 'really', 'super', 'faint', 'pink', 'tint', 'smell', 'delicious', 'look', 'cute', 'cherry', 'one', 'really', 'pigment', 'scent', 'light']",Positive,Positive,get pink sugar cherry love pink sugar really super faint pink tint smell delicious look cute cherry one really pigment scent light,2,,
597508,5,2023-03-18,Divine. Smooth and not at all sticky. The hint of color is very flattering. I’m in love.,Lip Butter Balm,Summer Fridays,Positive,"['divine', 'smooth', 'sticky', 'hint', 'color', 'flatter', '’', 'love']",Positive,Positive,divine smooth sticky hint color flatter ’ love,2,,
597509,5,2023-03-18,Im in love. It feels literally perfect on my lips and it is pigmented.,Lip Butter Balm,Summer Fridays,Positive,"['im', 'love', 'feel', 'literally', 'perfect', 'lip', 'pigment']",Positive,Positive,im love feel literally perfect lip pigment,2,,
597510,5,2023-03-18,Pink Sugar is my fave lip butter balm yet! Smells like straight up buttercream. If you like sweet you’ll like this!,Lip Butter Balm,Summer Fridays,Positive,"['pink', 'sugar', 'fave', 'lip', 'butter', 'balm', 'yet', 'smell', 'like', 'straight', 'buttercream', 'like', 'sweet', '’', 'like']",Neutral,Positive,pink sugar fave lip butter balm yet smell like straight buttercream like sweet ’ like,2,,
597511,4,2023-03-18,"Love this lip balm for the summer, and how it’s very moisturizing and smells divine! However, I wish it was more pigmented!!",Lip Butter Balm,Summer Fridays,Positive,"['love', 'lip', 'balm', 'summer', '’', 'moisturize', 'smell', 'divine', 'however', 'wish', 'pigment']",Positive,Positive,love lip balm summer ’ moisturize smell divine however wish pigment,2,,
597512,5,2023-03-18,"Divine! Scrumptious! All of them! But wow thank you sooo much Summer Fridays for creating a warm baked scent. These balms are my holy grail. They are a splurge but I love a good lippie. This it is. Smooth, not sticky, smells divine. ONLY ISSUE: like others, I agree 100% there is NOT enough product in the tube at all. That’s the only downfall. But that’s a choice you can make as a buyer. The vanillas, brown sugar, pink sugar are a staple and just delicious! Summer Fridays is you’re listening- need more product in the tube for the price. Otherwise, bravo! Amazing product.",Lip Butter Balm,Summer Fridays,Positive,"['divine', 'scrumptious', 'wow', 'thank', 'sooo', 'much', 'summer', 'friday', 'create', 'warm', 'bake', 'scent', 'balm', 'holy', 'grail', 'splurge', 'love', 'good', 'lippie', 'smooth', 'sticky', 'smell', 'divine', 'issue', 'like', 'others', 'agree', '100', 'enough', 'product', 'tube', '’', 'downfall', '’', 'choice', 'make', 'buyer', 'vanilla', 'brown', 'sugar', 'pink', 'sugar', 'staple', 'delicious', 'summer', 'friday', '’', 'listening-', 'need', 'product', 'tube', 'price', 'otherwise', 'bravo', 'amaze', 'product']",Positive,Positive,divine scrumptious wow thank sooo much summer friday create warm bake scent balm holy grail splurge love good lippie smooth sticky smell divine issue like others agree 100 enough product tube ’ downfall ’ choice make buyer vanilla brown sugar pink sugar staple delicious summer friday ’ listening- need product tube price otherwise bravo amaze product,2,,
597513,2,2023-03-18,"I wanted to love Pink Sugar. However, I’m extremely disappointed with the color pay off. It smells amazing and feels great on my lips, I just wanted more color.",Lip Butter Balm,Summer Fridays,Negative,"['want', 'love', 'pink', 'sugar', 'however', '’', 'extremely', 'disappointed', 'color', 'pay', 'smell', 'amaze', 'feel', 'great', 'lip', 'want', 'color']",Positive,Positive,want love pink sugar however ’ extremely disappointed color pay smell amaze feel great lip want color,2,,
597514,4,2023-03-18,"so I picked up pink sugar and I like it, the formula is the same and the scent is more of a vanilla cupcake, and the pink tone is very subtle which is why I gave it 4 and not 5 stars, I just want a tad more color.",Lip Butter Balm,Summer Fridays,Positive,"['picked', 'pink', 'sugar', 'like', 'formula', 'scent', 'vanilla', 'cupcake', 'pink', 'tone', 'subtle', 'give', '4', '5', 'star', 'want', 'tad', 'color']",Neutral,Positive,picked pink sugar like formula scent vanilla cupcake pink tone subtle give 4 5 star want tad color,2,,
597515,5,2023-03-18,I got both pink sugar and cherry and let me just say they’re the best! Pink sugar smells exactly like the birthday cake balm dotcom and the cherry smells like a less artificial version of the cherry balm dotcom. These balms are super hydrating and leave the lips looking and feeling great for hours. I barely have to reapply that’s how good they are!,Lip Butter Balm,Summer Fridays,Positive,"['get', 'pink', 'sugar', 'cherry', 'let', 'say', '’', 'best', 'pink', 'sugar', 'smell', 'exactly', 'like', 'birthday', 'cake', 'balm', 'dotcom', 'cherry', 'smell', 'like', 'less', 'artificial', 'version', 'cherry', 'balm', 'dotcom', 'balm', 'super', 'hydrate', 'leave', 'lip', 'look', 'feel', 'great', 'hour', 'barely', 'reapply', '’', 'good']",Positive,Positive,get pink sugar cherry let say ’ best pink sugar smell exactly like birthday cake balm dotcom cherry smell like less artificial version cherry balm dotcom balm super hydrate leave lip look feel great hour barely reapply ’ good,2,,
597516,3,2023-03-17,"I’m so upset! I bought Pink Sugar right when it launched at midnight, since i loooove the Brown Sugar. This one has zero pigment!!!! I was expecting it to show a pink hue on my lips & it just looks like chapstick! I expected way more :/",Lip Butter Balm,Summer Fridays,Neutral,"['’', 'upset', 'bought', 'pink', 'sugar', 'right', 'launch', 'midnight', 'since', 'loooove', 'brown', 'sugar', 'one', 'zero', 'pigment', 'expect', 'show', 'pink', 'hue', 'lip', 'look', 'like', 'chapstick', 'expect', 'way']",Neutral,Positive,’ upset bought pink sugar right launch midnight since loooove brown sugar one zero pigment expect show pink hue lip look like chapstick expect way,2,,
597517,4,2023-03-17,Just got it today! It has a balm that lasts for sure. I’ve had it on for 6 hours now. I will say I’m not very happy that it feels 1/4 empty. It took a bit to squeeze and get some balm out. For this price I would expect ￼it to be full-ish is all.,Lip Butter Balm,Summer Fridays,Positive,"['get', 'today', 'balm', 'last', 'sure', '’', '6', 'hour', 'say', '’', 'happy', 'feel', '1/4', 'empty', 'take', 'bit', 'squeeze', 'get', 'balm', 'price', 'would', 'expect', '￼it', 'full-ish']",Neutral,Positive,get today balm last sure ’ 6 hour say ’ happy feel 1/4 empty take bit squeeze get balm price would expect ￼it full-ish,2,,
597518,5,2023-03-17,I got this product and it is so amazing! The color is very subtle but it smells and looks amazing. Definitely recommend buying!,Lip Butter Balm,Summer Fridays,Positive,"['get', 'product', 'amaze', 'color', 'subtle', 'smell', 'look', 'amaze', 'definitely', 'recommend', 'buying']",Neutral,Positive,get product amaze color subtle smell look amaze definitely recommend buying,2,,
597519,4,2023-03-17,"love the lip butter balms I have all of them but disappointed in cherry, it’s beautiful but mine came seemly more than half empty when with pink sugar or the others I did not need to squeeze as much for product which makes me really sad..",Lip Butter Balm,Summer Fridays,Positive,"['love', 'lip', 'butter', 'balm', 'disappointed', 'cherry', '’', 'beautiful', 'mine', 'come', 'seemly', 'half', 'empty', 'pink', 'sugar', 'others', 'need', 'squeeze', 'much', 'product', 'make', 'really', 'sad', '..']",Positive,Positive,love lip butter balm disappointed cherry ’ beautiful mine come seemly half empty pink sugar others need squeeze much product make really sad ..,2,,
597520,5,2023-03-17,Best lip balm omg it’s such a subtle light pink and goes on so smooth.,Lip Butter Balm,Summer Fridays,Positive,"['best', 'lip', 'balm', 'omg', '’', 'subtle', 'light', 'pink', 'go', 'smooth']",Neutral,Positive,best lip balm omg ’ subtle light pink go smooth,2,,
